IconKeyValue,Keywords
ic_fluent_lasso_24_filled,planet:0.1205
ic_fluent_arrow_reply_48_filled,arrow:0.5880 turn:0.2569 turn-left:0.1833 undo:0.1289 reply:0.1200
ic_fluent_mail_48_filled,mail:0.9517 inbox:0.1395 message:0.1159 email:0.1007
ic_fluent_likert_16_filled,architecture:0.1365
ic_fluent_savings_16_filled,
ic_fluent_lightbulb_20_regular,hot-air-balloon:0.3792 lightbulb:0.1399
ic_fluent_edit_off_16_regular,
ic_fluent_arrow_circle_down_right_16_regular,
ic_fluent_border_all_24_regular,window:0.1663
ic_fluent_tab_desktop_arrow_clockwise_16_regular,
ic_fluent_building_shop_24_regular,shop:0.5896 store:0.1401
ic_fluent_fps_30_28_filled,
ic_fluent_cloud_24_filled,cloud:0.6921 sky:0.1572 rain:0.1084 storm:0.1040 cloudy:0.1015
ic_fluent_link_edit_24_regular,brush:0.1803 beauty:0.1760 tooth:0.1314
ic_fluent_text_bullet_list_20_filled,bullet-list:0.3976 list:0.3059
ic_fluent_emoji_surprise_20_regular,biscuit:0.1240 bakery:0.1098
ic_fluent_data_scatter_24_filled,graph:0.1924
ic_fluent_chevron_right_24_filled,arrow:0.1159
ic_fluent_subtract_12_filled,
ic_fluent_chevron_up_48_filled,up:0.3974 top:0.3481 collapse:0.1214
ic_fluent_apps_28_regular,
ic_fluent_hat_graduation_20_regular,mortarboard:0.6262 graduation:0.5248 graduate:0.5085 education:0.2005 mortar-board:0.1427 university:0.1096
ic_fluent_match_app_layout_24_regular,link:0.3023 chain:0.2013 toggle:0.1961 switch:0.1389 hyperlink:0.1294
ic_fluent_arrow_undo_32_filled,arrow:0.8080 way:0.3793 down:0.2662 archery:0.1253 turn:0.1048
ic_fluent_border_right_24_filled,arrow:0.1657 loop:0.1211 way:0.1165
ic_fluent_crop_20_filled,crop:0.7834 frame:0.2212
ic_fluent_book_pulse_24_regular,bible:0.2526
ic_fluent_presence_available_16_regular,
ic_fluent_clipboard_image_24_regular,
ic_fluent_share_screen_stop_20_regular,
ic_fluent_arrow_expand_24_regular,focus:0.2501 full-screen:0.1480 maximize:0.1437 expand:0.1127
ic_fluent_shifts_open_20_filled,view:0.1098 sunglasses:0.1002
ic_fluent_window_dev_tools_24_regular,sticky:0.1194
ic_fluent_video_clip_24_regular,video:0.2131 youtube:0.1393 tv:0.1086 multimedia:0.1036
ic_fluent_text_grammar_error_20_filled,lock:0.1046
ic_fluent_f_stop_24_regular,music:0.1597 arrow:0.1584
ic_fluent_person_mail_28_regular,
ic_fluent_timeline_24_regular,server:0.1262
ic_fluent_textbox_20_filled,
ic_fluent_rotate_right_24_regular,arrow:0.4203 mail:0.1897 way:0.1561
ic_fluent_delete_48_regular,trash-can:0.8455 trash:0.8249 bin:0.6348 waste:0.2972 can:0.2123 delete:0.1895 rubbish:0.1801 dump:0.1379 garbage:0.1263
ic_fluent_text_font_16_filled,
ic_fluent_drink_coffee_24_filled,mug:0.6430 cup:0.5229
ic_fluent_content_settings_24_regular,calculator:0.9269 gold:0.7667 nope:0.7524 sold:0.7503 bold:0.6198 accounting:0.2552 calculation:0.1891 calculate:0.1222
ic_fluent_time_and_weather_24_regular,sun:0.1524 solar:0.1433 summer:0.1239 virus:0.1046
ic_fluent_speaker_1_20_filled,volume:0.6907 audio:0.3190 speaker:0.2972 loud:0.1262
ic_fluent_mention_24_regular,webcam:0.2836 camera:0.2126 selfie:0.1098
ic_fluent_building_shop_24_filled,store:0.6122 shop:0.5698 cafe:0.3033 storefront:0.1630 boutique:0.1455 retail:0.1329 stall:0.1182 coffee-shop:0.1060
ic_fluent_flag_24_filled,flagged:0.1236
ic_fluent_slide_text_28_filled,database:0.1493
ic_fluent_arrow_down_12_regular,
ic_fluent_channel_20_regular,next:0.1632
ic_fluent_voicemail_28_regular,code:0.1112 window:0.1061
ic_fluent_app_folder_24_regular,
ic_fluent_document_toolbox_20_filled,
ic_fluent_share_24_filled,wallet:0.1495
ic_fluent_star_one_quarter_24_filled,star:0.4090 rating:0.3566 favorite:0.2216
ic_fluent_call_inbound_16_regular,bold:0.1252 goal:0.1195 gold:0.1170 nope:0.1064 sold:0.1063
ic_fluent_glasses_off_24_regular,
ic_fluent_more_horizontal_24_filled,more:0.9422 dots:0.4790 ellipsis:0.2259 menu:0.1436 option:0.1330
ic_fluent_directions_20_filled,
ic_fluent_new_16_regular,
ic_fluent_building_retail_24_regular,shop:0.1131 browser:0.1098
ic_fluent_previous_24_regular,previous:0.3146 audio:0.1052
ic_fluent_dock_24_regular,
ic_fluent_weather_sunny_low_48_filled,sunset:0.4447 gold:0.2065 sunrise:0.1871 bold:0.1469 sold:0.1078 sun:0.1060
ic_fluent_mic_off_24_regular,
ic_fluent_fps_30_20_filled,robot:0.1299 construction:0.1084
ic_fluent_book_star_24_regular,protection:0.3629 bible:0.1202 medical:0.1195
ic_fluent_document_margins_20_regular,film:0.1472
ic_fluent_table_edit_24_regular,calendar:0.1653
ic_fluent_rectangle_landscape_20_regular,view:0.1021
ic_fluent_important_16_filled,medal:0.2278
ic_fluent_rocket_16_regular,beating:0.1014
ic_fluent_circle_edit_24_filled,
ic_fluent_folder_24_filled,folders:0.1169
ic_fluent_weather_thunderstorm_20_regular,cold:0.1894 sky:0.1490 rain:0.1446 storm:0.1115
ic_fluent_rocket_24_regular,
ic_fluent_currency_dollar_euro_20_filled,
ic_fluent_clipboard_more_24_filled,baggage:0.2697 suitcase:0.1923
ic_fluent_text_direction_vertical_20_regular,down:0.2611 archery:0.1917 weapon:0.1246
ic_fluent_connector_16_regular,
ic_fluent_view_desktop_24_filled,monitor:0.7142 computer:0.3393 desktop:0.1709 lcd:0.1625 computer-monitor:0.1345
ic_fluent_shield_20_regular,shield:0.1591
ic_fluent_calendar_empty_20_filled,browser:0.2950 window:0.2419
ic_fluent_comment_arrow_left_28_regular,
ic_fluent_folder_swap_24_filled,
ic_fluent_plug_disconnected_24_filled,
ic_fluent_power_20_filled,
ic_fluent_zoom_out_24_regular,zoom-out:0.6972 zoom:0.4698 magnifying-glass:0.3789 magnifier:0.2551 out:0.1511 search:0.1338
ic_fluent_dentist_20_regular,hygiene:0.1079 tooth:0.1050
ic_fluent_dismiss_28_regular,war:0.1823 weapon:0.1350
ic_fluent_beaker_16_filled,
ic_fluent_mail_inbox_add_28_filled,
ic_fluent_currency_dollar_euro_16_regular,
ic_fluent_qr_code_20_regular,qr-code:0.6871 qr:0.4164 grid-view:0.1380 tile:0.1224 server:0.1069
ic_fluent_autosum_24_filled,
ic_fluent_toolbox_28_filled,briefcase:0.8442 suitcase:0.5274 toolbox:0.2902 tool-box:0.1370 construction:0.1191 work:0.1034
ic_fluent_currency_dollar_rupee_16_regular,
ic_fluent_alert_urgent_16_filled,
ic_fluent_person_arrow_right_24_regular,
ic_fluent_guest_add_24_regular,clipboard:0.1061
ic_fluent_inprivate_account_28_filled,income:0.4539 coins:0.4186 money:0.3827 dollar:0.3647 coin:0.2673 charity:0.1964 earn:0.1907 dollar-coin:0.1895 pound:0.1720 investment:0.1377
ic_fluent_mic_off_12_filled,
ic_fluent_comment_20_filled,message:0.4254 discussion:0.3410 speak:0.3333 chat:0.2089 comment:0.2033 say:0.1812 chat-bubble:0.1121 discuss:0.1103 speech-balloon:0.1037
ic_fluent_star_settings_24_regular,nature:0.1089
ic_fluent_dock_panel_left_28_filled,ipad:0.1296
ic_fluent_chevron_down_16_regular,bird:0.4370
ic_fluent_circle_half_fill_24_filled,3d:0.4543 virtual-reality:0.2057 tennis-ball:0.1182 sport:0.1010
ic_fluent_bug_24_filled,insect:0.5915 spider:0.4314 nature:0.4161 bug:0.3616 decorations:0.2265 crab:0.2123 summer:0.1798 ornaments:0.1701 virus:0.1048
ic_fluent_save_copy_24_regular,
ic_fluent_arrow_hook_down_left_16_regular,
ic_fluent_eraser_small_24_regular,
ic_fluent_text_proofing_tools_20_regular,bird:0.2283 garland:0.1215 bunting:0.1180 wild:0.1035
ic_fluent_inprivate_account_24_regular,
ic_fluent_eraser_20_filled,football:0.1640
ic_fluent_color_background_24_filled,camera:0.3208
ic_fluent_folder_prohibited_48_regular,add-folder:0.4669 delete-folder:0.3455 new-folder:0.1920 remove-folder:0.1833 favorite-folder:0.1331 download-folder:0.1239 favorite:0.1138 folder-download:0.1079
ic_fluent_arrow_download_48_filled,download:0.8915 down:0.4125 update:0.1171 move:0.1051
ic_fluent_text_effects_20_filled,
ic_fluent_slide_text_20_regular,newspaper:0.5417 blog:0.1605 news:0.1313
ic_fluent_font_space_tracking_out_28_filled,
ic_fluent_stop_16_regular,square:0.6039 stop:0.2561 symmetrical:0.1306 box:0.1214
ic_fluent_phone_24_filled,mobile:0.2038 phone:0.1291 gadget:0.1080
ic_fluent_arrow_forward_16_filled,arrow:0.5133 wind:0.4921
ic_fluent_flag_off_48_filled,
ic_fluent_weather_squalls_24_filled,wind:0.4456
ic_fluent_shield_prohibited_20_filled,shield:0.2236 protection:0.1664
ic_fluent_phone_vertical_scroll_24_regular,
ic_fluent_office_apps_28_regular,pattern:0.2918 dot:0.1519 fill:0.1210 apps:0.1082 grid:0.1051
ic_fluent_tab_prohibited_24_regular,
ic_fluent_calendar_mention_20_filled,
ic_fluent_text_column_one_wide_20_filled,align:0.1915 alignment:0.1336 paragraph:0.1031
ic_fluent_comment_dismiss_24_regular,message:0.1319
ic_fluent_clipboard_paste_16_regular,copy:0.4086 paste:0.3351 clipboard:0.1088
ic_fluent_location_48_regular,location:0.3497 place:0.1602
ic_fluent_phone_desktop_add_20_filled,robot:0.3466
ic_fluent_caret_20_regular,signal:0.1731
ic_fluent_document_landscape_split_hint_20_regular,
ic_fluent_people_32_filled,
ic_fluent_mail_inbox_20_filled,
ic_fluent_weather_moon_20_filled,
ic_fluent_data_whisker_24_regular,camping:0.6081 summer:0.5274 explore:0.2764 adventure:0.2712 outdoors:0.2311 beach:0.1732 binoculars:0.1649 vacation:0.1527 hiking:0.1094 diving:0.1027
ic_fluent_document_page_number_24_filled,
ic_fluent_star_half_28_filled,star:0.1760
ic_fluent_resize_20_regular,expand:0.4386 move:0.4238 sketchy-arrows:0.4188 hand-drawn-arrows:0.4061 scale:0.3412 fullscreen:0.2564 border:0.2469 full-screen:0.2152 maximize:0.2122 resize:0.1933
ic_fluent_text_bold_24_filled,
ic_fluent_surface_earbuds_24_regular,
ic_fluent_channel_28_regular,
ic_fluent_image_edit_24_regular,
ic_fluent_warning_20_filled,
ic_fluent_power_20_regular,hand-drawn:0.1330
ic_fluent_book_number_24_regular,protection:0.2348
ic_fluent_cursor_hover_off_48_filled,select:0.1263
ic_fluent_document_arrow_right_24_filled,
ic_fluent_document_briefcase_24_regular,zip:0.1240
ic_fluent_book_letter_24_regular,protection:0.1796
ic_fluent_channel_share_20_filled,link:0.1170
ic_fluent_cellular_data_cellular_off_24_regular,
ic_fluent_call_inbound_20_regular,scissors:0.1801 crafts:0.1110
ic_fluent_text_font_20_regular,
ic_fluent_text_direction_horizontal_ltr_24_regular,arrow:0.5066 way:0.2051
ic_fluent_line_style_24_regular,
ic_fluent_weather_rain_showers_night_24_filled,snow:0.3538 rain:0.3382 snowing:0.2649 cold:0.2002 climate:0.1450 forecast:0.1192 weather:0.1135 night:0.1040
ic_fluent_tab_28_regular,stop:0.4431 square:0.4421 frame:0.1301 checkbox:0.1122
ic_fluent_text_sort_ascending_20_filled,
ic_fluent_autofit_content_24_regular,arrow:0.2205 way:0.1089
ic_fluent_search_visual_16_filled,focus:0.4216 exchange:0.1735 swap:0.1531 viewfinder:0.1052
ic_fluent_sticker_24_regular,language:0.1851 sticky:0.1466
ic_fluent_briefcase_24_regular,briefcase:0.8328 suitcase:0.5880
ic_fluent_speaker_mute_28_regular,volume:0.2316 mute:0.1284
ic_fluent_text_grammar_arrow_left_20_filled,database:0.4762 server:0.2448
ic_fluent_circle_half_fill_24_regular,3d:0.3734 virtual-reality:0.2509 tennis-ball:0.1177
ic_fluent_presence_oof_12_regular,3d:0.1294
ic_fluent_document_page_bottom_right_24_regular,
ic_fluent_clock_alarm_20_regular,alarm-clock:0.1592
ic_fluent_people_search_24_filled,health:0.1188
ic_fluent_wand_24_filled,fireworks:0.3620 firework:0.1856 wand:0.1847 firecracker:0.1577 celebration:0.1410 wizard:0.1379 magic-wand:0.1071
ic_fluent_book_exclamation_mark_24_regular,bible:0.1483
ic_fluent_battery_2_24_filled,battery:0.6280 label:0.1095 full:0.1074 wallet:0.1008
ic_fluent_table_stack_left_24_filled,map:0.1843 brochure:0.1753 flyer:0.1313 library:0.1193 books:0.1070
ic_fluent_calendar_person_20_regular,browser:0.2316 website:0.1208
ic_fluent_stop_24_filled,mathematics:0.1696
ic_fluent_picture_in_picture_20_filled,
ic_fluent_settings_24_regular,
ic_fluent_glasses_16_filled,server:0.1432
ic_fluent_protocol_handler_24_regular,
ic_fluent_battery_full_20_filled,battery:0.6498
ic_fluent_glasses_20_regular,gold:0.2311 nope:0.1496 bold:0.1380 sold:0.1298
ic_fluent_textbox_align_center_20_filled,menu:0.1015
ic_fluent_table_cells_merge_24_filled,server:0.1713
ic_fluent_sim_16_filled,
ic_fluent_desktop_speaker_off_20_filled,
ic_fluent_chevron_left_48_regular,arrow:0.2268 previous:0.1551
ic_fluent_call_park_20_regular,
ic_fluent_vehicle_bicycle_24_regular,
ic_fluent_airplane_take_off_16_regular,weapon:0.1331
ic_fluent_book_contacts_20_filled,passport:0.1676
ic_fluent_clear_formatting_24_filled,
ic_fluent_list_20_regular,alignment:0.2271 left-align:0.2154 align:0.1556 paragraph:0.1522 align-left:0.1284
ic_fluent_speaker_2_24_filled,volume:0.8657 audio:0.4185 speaker:0.2976 loud:0.2681 level:0.1152 loudspeaker:0.1141
ic_fluent_laptop_24_filled,macbook:0.1771
ic_fluent_people_audience_24_filled,birthday:0.1480 ship:0.1240
ic_fluent_calendar_clock_24_filled,wallet:0.1620
ic_fluent_person_mail_24_regular,
ic_fluent_chat_16_filled,
ic_fluent_mail_read_16_filled,
ic_fluent_phone_speaker_24_filled,song:0.1559 audio:0.1089
ic_fluent_slide_text_48_regular,message:0.2242 chat:0.1226
ic_fluent_text_header_1_20_regular,equalizer:0.3238
ic_fluent_accessibility_24_regular,
ic_fluent_number_row_24_regular,
ic_fluent_calendar_empty_16_regular,browser:0.5502 window:0.3289 windows:0.1336
ic_fluent_flag_28_regular,flagged:0.3912 banner:0.2226 flagging:0.1765
ic_fluent_table_24_regular,calculator:0.1885
ic_fluent_text_edit_style_24_filled,
ic_fluent_tap_double_24_regular,screen:0.7068 scan:0.3652 touch:0.3027 sensor:0.2945 finger:0.2487 id:0.2106 identity:0.1955 fingerprint:0.1882 thumb:0.1755 personal:0.1630
ic_fluent_target_edit_20_filled,racing:0.1359
ic_fluent_person_voice_20_filled,toilet:0.1024
ic_fluent_navigation_unread_24_regular,menu:0.4810 more:0.1471 option:0.1003
ic_fluent_group_20_filled,qr-code:0.1290
ic_fluent_keyboard_layout_float_24_filled,
ic_fluent_fingerprint_48_regular,fingerprint:0.8003 identity:0.4780 print:0.1842
ic_fluent_text_position_front_20_regular,audio:0.1056
ic_fluent_caret_down_24_filled,underwear:0.9745 panties:0.8948 underpants:0.7019 briefs:0.4797 knickers:0.2675 undies:0.2570 underclothes:0.2431 lingerie:0.2302 pants:0.1988 undergarment:0.1545
ic_fluent_weather_squalls_48_filled,wind:0.9285 blow:0.6709 windy:0.5636 breeze:0.1632 gust:0.1155
ic_fluent_weather_rain_20_filled,rain:0.2998
ic_fluent_folder_arrow_right_48_regular,delete-folder:0.3608 add-folder:0.2568 remove-folder:0.2013 favorite:0.1245 check-mark:0.1045 download-folder:0.1027 new-folder:0.1024
ic_fluent_text_number_list_ltr_20_regular,list:0.4005 bullet-list:0.3149
ic_fluent_currency_dollar_euro_20_regular,nature:0.3883 spring:0.2487 butterfly:0.1605
ic_fluent_text_description_24_filled,paragraph:0.4776 justify:0.2529 alignment:0.1418 align:0.1351 text:0.1321 left-align:0.1171
ic_fluent_comment_add_28_filled,message:0.2663 feedback:0.1067
ic_fluent_document_page_top_left_24_regular,box:0.1262
ic_fluent_system_24_regular,
ic_fluent_weather_blowing_snow_24_filled,wind:0.8818 windy:0.2675 breeze:0.1301 gust:0.1095
ic_fluent_arrow_up_right_16_regular,arrow:0.3335
ic_fluent_checkmark_circle_16_filled,breakfast:0.1426 brunch:0.1336 kiwi:0.1107
ic_fluent_arrow_minimize_28_filled,
ic_fluent_folder_arrow_right_16_filled,camera:0.7542 camping:0.1900 lens:0.1703 digital:0.1434
ic_fluent_document_checkmark_24_regular,
ic_fluent_arrow_reply_16_regular,faucet:0.1612 banner:0.1329
ic_fluent_document_header_footer_20_filled,print:0.1710 paper:0.1155
ic_fluent_comment_add_48_filled,
ic_fluent_open_16_filled,
ic_fluent_pin_16_filled,
ic_fluent_weather_sunny_20_regular,summer:0.6197 sun:0.5919 nature:0.1574 sunshine:0.1468 solar:0.1463
ic_fluent_table_resize_row_24_filled,graph:0.1027
ic_fluent_document_add_28_filled,
ic_fluent_text_grammar_wand_20_regular,
ic_fluent_text_direction_horizontal_ltr_24_filled,arrow:0.2582
ic_fluent_calendar_assistant_24_filled,
ic_fluent_calligraphy_pen_question_mark_20_filled,
ic_fluent_tablet_24_regular,tablet:0.3878 monitor:0.3461 television:0.2468 tv:0.1711 ipad:0.1471 screen:0.1093
ic_fluent_mic_off_24_filled,racket:0.1116
ic_fluent_wand_24_regular,fireworks:0.3646 celebration:0.2010 firecracker:0.1753 firework:0.1145
ic_fluent_sound_source_24_regular,fingerprint:0.1149
ic_fluent_toolbox_24_regular,briefcase:0.3992 works:0.3700 suitcase:0.1672
ic_fluent_phone_link_setup_24_regular,
ic_fluent_plug_disconnected_20_regular,
ic_fluent_music_note_2_24_regular,music-note:0.2111 musical-note:0.2029 music:0.1965
ic_fluent_weather_moon_off_28_regular,
ic_fluent_subtract_48_regular,minus:0.5819 less:0.3706 subtract:0.2317
ic_fluent_fps_30_48_regular,
ic_fluent_globe_person_24_filled,server:0.2498 database:0.1392 protection:0.1176 cloud-computing:0.1059
ic_fluent_data_bar_horizontal_24_filled,
ic_fluent_spinner_ios_20_filled,headset:0.5007 loading:0.2473 arrow:0.1001
ic_fluent_document_page_number_20_filled,
ic_fluent_speaker_0_28_filled,volume:0.8693 audio:0.5008 silent:0.2796 mute:0.2661 quiet:0.2453 speaker:0.2103 volume-control:0.1336 loud:0.1308 low-volume:0.1288 increase-volume:0.1103
ic_fluent_games_24_filled,dessert:0.2297 sweet:0.1258 donut:0.1226 computational-design:0.1190
ic_fluent_question_circle_28_filled,money:0.1621 bolt:0.1546 lightning:0.1024
ic_fluent_notepad_28_filled,
ic_fluent_weather_squalls_20_filled,
ic_fluent_fixed_width_24_filled,shorts:0.2944
ic_fluent_clock_32_filled,time:0.1931
ic_fluent_cellular_3g_24_filled,
ic_fluent_star_line_horizontal_3_20_filled,
ic_fluent_cast_28_filled,monitor:0.2290 desktop:0.1372
ic_fluent_reading_list_add_16_filled,
ic_fluent_emoji_meh_20_filled,
ic_fluent_text_continuous_24_filled,
ic_fluent_paint_brush_20_filled,nope:0.9722 bold:0.9681 sold:0.9674 gold:0.9632 paint-brush:0.8135 brush:0.4848 color:0.3447 painting:0.1454 cloying:0.1068 along:0.1047
ic_fluent_desktop_16_filled,monitor:0.2230
ic_fluent_subtract_28_filled,minus:0.6664 less:0.3099 subtract:0.1798
ic_fluent_arrow_sync_off_12_filled,construction:0.1245
ic_fluent_phone_desktop_16_filled,ipad:0.3801 devices:0.3399 computer:0.2505 responsive:0.2436 tablet:0.2371 cpu:0.1381 monitor:0.1366 mobile:0.1148
ic_fluent_image_copy_28_regular,image:0.2793 polaroid:0.1077
ic_fluent_speaker_mute_24_filled,volume:0.7674 loud:0.4121 audio:0.4027 louder:0.3707 silent:0.2597 loudspeaker:0.2381 mute:0.1925 volume-up:0.1509 speaker:0.1217 increase-volume:0.1214
ic_fluent_arrow_repeat_all_off_20_filled,leaf:0.4072 plant:0.3016 nature:0.2278 leaves:0.2255 floral:0.1879 decorations:0.1292 garden:0.1061 vegetable:0.1016
ic_fluent_send_20_regular,paper-plane:0.2998 cctv:0.1861 origami:0.1122
ic_fluent_channel_share_16_filled,wireframe:0.1225 conversation:0.1125
ic_fluent_sleep_24_regular,graph:0.1499
ic_fluent_chat_20_filled,chat:0.2823 message:0.2030 discussion:0.1771 feedback:0.1669 comment:0.1094
ic_fluent_pane_close_20_filled,
ic_fluent_text_header_3_20_regular,gloves:0.2493
ic_fluent_checkbox_unchecked_24_regular,stop:0.6757 square:0.6468 symmetrical:0.2559 border:0.1285 rectangle:0.1280 box:0.1101
ic_fluent_caret_down_left_12_filled,slot-car:0.2744 stairs:0.2686 scalextric:0.2056 ninco:0.1498 corner:0.1032
ic_fluent_star_emphasis_32_filled,star:0.2751
ic_fluent_f_stop_20_filled,arrow:0.2442
ic_fluent_eraser_tool_24_filled,
ic_fluent_calendar_work_week_20_regular,minus:0.1166
ic_fluent_wand_16_filled,
ic_fluent_food_20_filled,restaurant:0.3675 cutlery:0.3245 silverware:0.2742 fork-and-knife:0.2312 lunch:0.2232 fork:0.1805 dining:0.1263 cafe:0.1079 utensils:0.1050
ic_fluent_attach_text_24_filled,bathroom:0.3303 align:0.2235 towel:0.1894 toilet:0.1681 horizontal:0.1087 ruler:0.1083
ic_fluent_keyboard_layout_one_handed_left_24_filled,card:0.4235 postcard:0.1778 identity:0.1109
ic_fluent_javascript_16_filled,
ic_fluent_calendar_add_24_filled,
ic_fluent_thinking_24_filled,rain:0.2464 thought-bubble:0.1907 cloud:0.1619 storm:0.1104
ic_fluent_color_20_filled,
ic_fluent_star_28_regular,star:0.9036 favorite:0.7408 rating:0.5610 polygon:0.2471 bookmark:0.2391 favourite:0.1897 rate:0.1328 rank:0.1298 starred:0.1118
ic_fluent_group_list_24_regular,
ic_fluent_arrow_export_rtl_20_regular,exit:0.5794 sign-out:0.4993 log-out:0.4853 leave:0.4709 out:0.2205 logout:0.1292 resign:0.1111
ic_fluent_link_edit_16_filled,
ic_fluent_add_28_filled,plus:0.2836 add:0.2375 addition:0.2178 more:0.1466
ic_fluent_people_error_24_regular,pills:0.1164
ic_fluent_comment_arrow_right_24_regular,message:0.7008 feedback:0.1325
ic_fluent_cellular_data_4_20_filled,arrow:0.1180
